Spend,Geography,Media Vertical,Media Name,Campaign Id,Product Category,Invoice
269.71,Amritsar,Airport,https://www.themediaant.com/airport/airport-amritsar-advertising,INV001937,Services,INV001937
269.71,Udaipur,Airport,https://www.themediaant.com/airport/airport-udaipur-advertising,INV001937,Services,INV001937
269,Delhi,Newspaper,https://www.themediaant.com/newspaper/mint-delhi-english-advertising,60c1abc26f0aa60008a5b9b6,IT Product & Services,INV006559
268.8,Bengaluru,Television,https://www.themediaant.com/television/siri-kannada-tv-advertising,INV012103,Food & Restaurant,INV012103
267.9,Ranchi,Outdoor,https://www.themediaant.com/outdoor/hoarding-upper-bazar-ranchi-82488,63318478804e130009aa5559,Shopping & Retail,INV009993
267.8,Hyderabad,Radio,https://www.themediaant.com/radio/big-fm-hyderabad-advertising,63343c7adf46280009dd644c,Food & Restaurant,INV010105
267.54,Bengaluru,Radio,https://www.themediaant.com/radio/radio-one-bengaluru-advertising,INV001898,Services,INV001898
266.7,All India,Digital,https://www.themediaant.com/digital/economic-times-advertising,5fd31bc17287f934182f21f8,IT Product & Services,"INV005883, INV005919, INV005938"
266.7,Bengaluru,Outdoor,https://www.themediaant.com/outdoor/digital-ooh-ashok-nagar-bengaluru-33853,61a09672bd372000088c6f98,Finance,"INV007874, INV007644"
266.7,Mumbai,Newspaper,https://www.themediaant.com/newspaper/times-of-india-mumbai-english-advertising,6273a90f19f67900099860e7,Healthcare,INV008655
266.667,Mumbai,Digital,https://www.themediaant.com/digital/programmatic-platforms-advertising,INV011870,Fashion & Lifestyle,INV011870
266.667,Bengaluru,Digital,https://www.themediaant.com/digital/programmatic-platforms-advertising,INV011870,Fashion & Lifestyle,INV011870
266.667,Hyderabad,Digital,https://www.themediaant.com/digital/programmatic-platforms-advertising,INV011870,Fashion & Lifestyle,INV011870
266.667,Chennai,Digital,https://www.themediaant.com/digital/programmatic-platforms-advertising,INV011870,Fashion & Lifestyle,INV011870
266.667,Kolkata,Digital,https://www.themediaant.com/digital/programmatic-platforms-advertising,INV011870,Fashion & Lifestyle,INV011870
266.667,Delhi,Digital,https://www.themediaant.com/digital/programmatic-platforms-advertising,INV011870,Fashion & Lifestyle,INV011870
266,Delhi,Radio,https://www.themediaant.com/radio/radio-city-delhi-advertising,INV002616,Shopping & Retail,INV002616
265.6,Bengaluru,Nontraditional,https://www.themediaant.com/nontraditional/auto-bangalore-advertising,631eef81f96ed00009f6f42c,Entertainment,INV009682
265.5,All India,Television,https://www.themediaant.com/television/star-movies-tv-advertising,INV001643,Services,INV001643
265.4,Hyderabad,Outdoor,https://www.themediaant.com/outdoor/bus-shelter-gachibowli-hyderabad-60098,62026240d192200009efc227,Finance,"INV007968, INV008158"
265.4,Hyderabad,Outdoor,https://www.themediaant.com/outdoor/hoarding-nanakaramguda-50572,62026240d192200009efc227,Finance,"INV007968, INV008158"
265.2,All India,Digital,https://www.themediaant.com/digital/hotstar-advertising,5ff553d2c539d12676f13645,IT Product & Services,"INV005994, INV006069, INV006243"
265,Jaipur,Nontraditional,https://www.themediaant.com/nontraditional/cab-jaipur-advertising,INV003382,Services,INV003382
265,Lucknow,Nontraditional,https://www.themediaant.com/nontraditional/cab-lucknow-advertising,INV003382,Services,INV003382
265,Kochi,Nontraditional,https://www.themediaant.com/nontraditional/cab-kochi-advertising,INV003382,Services,INV003382
265,Gorakhpur,Newspaper,https://www.themediaant.com/newspaper/dainik-jagran-main-haryana,62eb9f8fca901e00099eb880,Services,INV009310
265,Gurugram,Nontraditional,https://www.themediaant.com/nontraditional/apartment-suncity-heights-sector-54-gurugram-advertising,637244856af4b800083151c6,Healthcare,INV010349
265,Mumbai,Outdoor,https://www.themediaant.com/outdoor/hoarding-mumbai-24801,6295ee2dfad9a80009946545,Social Enterprise & Trust,INV009014
265,Bengaluru,Outdoor,https://www.themediaant.com/outdoor/bus-shelter-vijayanagar-bengaluru-30546,6299b0a031518500099d183f,Food & Restaurant,INV009441
264.6,Delhi,Radio,https://www.themediaant.com/radio/radio-fever-delhi-advertising,INV004428,Real Estate,INV004428
264.6,Hyderabad,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-hyderabad-advertising,6369f975ed8eb60008513c2e,Food & Restaurant,INV010314
264,Delhi,Radio,https://www.themediaant.com/radio/radio-city-delhi-advertising,INV002616,Shopping & Retail,INV002616
264,Bengaluru,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-bangalore-advertising,INV002652,Services,INV002652
264,Bengaluru,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-bangalore-advertising,INV002744,Services,INV002744
264,Bengaluru,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-bangalore-advertising,INV002953,Services,INV002953
264,Bengaluru,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-bangalore-advertising,INV002956,Services,INV002956
263.9,Hyderabad,Newspaper,https://www.themediaant.com/newspaper/gujarat-samachar-vadodara-gujarati-advertising,600815f3916df456446e7f75,Education & Skill,"INV005933, INV006043, INV006142, INV006208, INV006326"
263.38,Hyderabad,Radio,https://www.themediaant.com/radio/red-fm-hyderabad-advertising,INV001789,IT Product & Services,INV001789
263,Mumbai,Television,https://www.themediaant.com/television/abp-majha-tv-advertising,611a3bab87626d0008d3dc37,Shopping & Retail,INV007012
262.8,Kochi,Radio,https://www.themediaant.com/radio/club-fm-kochi-advertising,6257fb2066d6ef000917f1ca,Healthcare,"INV008502, INV008694"
262.5,Andhra Pradesh,Television,https://www.themediaant.com/television/v6-news-tv-advertising,INV001506,Automobile,INV001506
262.5,Bengaluru,Nontraditional,https://www.themediaant.com/nontraditional/auto-bangalore-advertising,INV002409,Education & Skill,INV002409
262.5,Bengaluru,Radio,https://www.themediaant.com/radio/red-fm-bengaluru-advertising,INV003348,Engineering,INV003348
262.5,All India,Magazine,https://www.themediaant.com/magazine/competition-success-review-magazine-advertising,5fe33d2412d4a77f4ab5fcc7,Electronics & Gadgets,INV005805
262.4,Bengaluru,Radio,https://www.themediaant.com/radio/red-fm-bengaluru-advertising,63494fa1eb0fae0009e2d875,Services,INV010126
262.3,Mumbai,Newspaper,https://www.themediaant.com/newspaper/bombay-times-vashi-and-new-panvel-english-advertising,5ff6a9bec539d12676f17197,Fashion & Lifestyle,INV005984
262.08,Delhi,Radio,https://www.themediaant.com/radio/radio-mirchi-delhi-advertising,63dcb14edca72700087c2236,Healthcare,INV011353
262.08,Mumbai,Radio,https://www.themediaant.com/radio/radio-mirchi-mumbai-advertising,63dcb14edca72700087c2236,Healthcare,INV011353
261.4,Delhi,Digital,https://www.themediaant.com/digital/inshorts-advertising,620dc0fbbffee20009dc5e40,Services,"INV008322, INV008076"
261.3,Indore,Airport,https://www.themediaant.com/airport/airport-indore-advertising,62df6bb194b4310009c74960,Entertainment,INV009513
261.3,Indore,Airport,https://www.themediaant.com/airport/airport-indore-advertising,62b6cc4ef9e3a40009768a64,Entertainment,INV009249
261.3,Indore,Airport,https://www.themediaant.com/airport/airport-indore-advertising,630c8e8fc7dd700009a83c21,Entertainment,INV009774
261.3,Indore,Airport,https://www.themediaant.com/airport/airport-indore-advertising,6333aa2f349d5700097c6a0d,Entertainment,INV010174
261.3,Indore,Airport,https://www.themediaant.com/airport/airport-indore-advertising,635a1e9b89cb8200095233da,Entertainment,INV010480
261.25,Ahmedabad,Airport,https://www.themediaant.com/airport/ahmedabad-airport-advertising,63f764430603920008363355,Entertainment,INV011398
261,Delhi,Nontraditional,https://www.themediaant.com/nontraditional/auto-delhi-advertising,62da2c528b433a000943284a,Education & Skill,INV009182
260.5,Bengaluru,Digital,https://www.themediaant.com/digital/money-control-advertising,629f274874e23c000952e5c1,Finance,INV008891
260.1,Chennai,Radio,https://www.themediaant.com/radio/suryan-fm-chennai-advertising,INV002210,Finance,INV002210
260,Chandigarh,Nontraditional,https://www.themediaant.com/nontraditional/cab-chandigarh-advertising,INV003779,Services,INV003779
260,Indore,Nontraditional,https://www.themediaant.com/nontraditional/cab-indore-advertising,INV003779,Services,INV003779
260,Coimbatore,Nontraditional,https://www.themediaant.com/nontraditional/cab-coimbatore-advertising,INV003779,Services,INV003779
260,Vijayawada,Nontraditional,https://www.themediaant.com/nontraditional/cab-vijayawada-advertising,INV003779,Services,INV003779
260,All India,Digital,https://www.themediaant.com/digital/ndtv-advertising,605466349b48312d3cd9428a,IT Product & Services,INV006318
260,Delhi,Digital,https://www.themediaant.com/digital/voot-advertising,60179e43c522cc33f7478d93,FMCG,INV006062
260,Mumbai,Digital,https://www.themediaant.com/digital/voot-advertising,6017cabdc522cc33f7479c44,FMCG,INV006035
260,Pune,Digital,https://www.themediaant.com/digital/voot-advertising,6017cabdc522cc33f7479c44,FMCG,INV006035
260,Bengaluru,Digital,https://www.themediaant.com/digital/voot-advertising,6017cabdc522cc33f7479c44,FMCG,INV006035
260,Thane,Outdoor,https://www.themediaant.com/outdoor/hoarding-majiwada-thane-64149,632d5e0107ec0c0009adf676,Engineering,INV009935
260,Bengaluru,Digital,https://www.themediaant.com/digital/spotify-advertising,635fae221df0d9000995daac,Real Estate,INV010343
260,Telangana,Outdoor,https://www.themediaant.com/outdoor/hoarding-khajaguda-84701,INV011111,Services,INV011111
260,Delhi,Digital,https://www.themediaant.com/digital/spotify-advertising,INV011887,Real Estate,INV011887
259.44,Hazaribagh,Radio,https://www.themediaant.com/radio/air-local-hazaribagh-advertising,INV002596,Services,INV002596
259,Delhi,Nontraditional,https://www.themediaant.com/nontraditional/non-ac-bus-delhi-advertising,INV012167,Food & Restaurant,INV012167
258.72,Delhi,Radio,https://www.themediaant.com/radio/red-fm-delhi-advertising,63dcb14edca72700087c2236,Healthcare,INV011353
258.333,Bengaluru,Digital,https://www.themediaant.com/digital/ipl-2022-on-hotstar-app-advertising,INV008342,IT Product & Services,INV008342
258.333,Delhi,Digital,https://www.themediaant.com/digital/ipl-2022-on-hotstar-app-advertising,INV008342,IT Product & Services,INV008342
258.333,Mumbai,Digital,https://www.themediaant.com/digital/ipl-2022-on-hotstar-app-advertising,INV008342,IT Product & Services,INV008342
258.333,Hyderabad,Digital,https://www.themediaant.com/digital/ipl-2022-on-hotstar-app-advertising,INV008342,IT Product & Services,INV008342
258.333,Pune,Digital,https://www.themediaant.com/digital/ipl-2022-on-hotstar-app-advertising,INV008342,IT Product & Services,INV008342
258.333,Chennai,Digital,https://www.themediaant.com/digital/ipl-2022-on-hotstar-app-advertising,INV008342,IT Product & Services,INV008342
258.333,Bengaluru,Digital,https://www.themediaant.com/digital/ipl-2022-on-hotstar-app-advertising,INV008342,IT Product & Services,INV008342
258.333,Delhi,Digital,https://www.themediaant.com/digital/ipl-2022-on-hotstar-app-advertising,INV008342,IT Product & Services,INV008342
258.333,Mumbai,Digital,https://www.themediaant.com/digital/ipl-2022-on-hotstar-app-advertising,INV008342,IT Product & Services,INV008342
258.333,Hyderabad,Digital,https://www.themediaant.com/digital/ipl-2022-on-hotstar-app-advertising,INV008342,IT Product & Services,INV008342
258.333,Pune,Digital,https://www.themediaant.com/digital/ipl-2022-on-hotstar-app-advertising,INV008342,IT Product & Services,INV008342
258.333,Chennai,Digital,https://www.themediaant.com/digital/ipl-2022-on-hotstar-app-advertising,INV008342,IT Product & Services,INV008342
258.048,Hyderabad,Radio,https://www.themediaant.com/radio/radio-mirchi-hyderabad-advertising,INV011479,Food & Restaurant,INV011479
257.5,Hubli,Radio,https://www.themediaant.com/radio/radio-mirchi-hubli-advertising,6066a87ff953ff5171d35ac8,Finance,"INV006345, INV007153"
257.4,Mumbai,Radio,https://www.themediaant.com/radio/red-fm-mumbai-advertising,INV002018,IT Product & Services,INV002018
257.4,Mumbai,Radio,https://www.themediaant.com/radio/radio-mirchi-mumbai-advertising,INV002018,IT Product & Services,INV002018
256.3,Jaipur,Outdoor,https://www.themediaant.com/outdoor/hoarding-durgapura-jaipur-67436,61f281439201bc0009c1fe3c,IT Product & Services,INV008103
256,Bengaluru,Nontraditional,https://www.themediaant.com/nontraditional/non-ac-bus-bangalore-advertising,INV004678,Services,INV004678
256,Mumbai,Nontraditional,https://www.themediaant.com/nontraditional/non-ac-bus-mumbai-advertising,INV011181,Services,INV011181
256,Gurugram,Outdoor,https://www.themediaant.com/outdoor/hoarding-sector-42-gurugram-88135,INV011722,Healthcare,INV011722
255.9,Mumbai,Newspaper,https://www.themediaant.com/newspaper/hindustan-times-ht-city-navi-mumbai-english-advertising,63633fce2bb9f800084bedd1,Fashion & Lifestyle,"INV010295, INV010627"
255.3,All India,Digital,https://www.themediaant.com/digital/programmatic-platforms-advertising,600930951695416ab4281e26,Food & Restaurant,INV006041
255.3,Pune,Radio,https://www.themediaant.com/radio/big-fm-pune-advertising,61cecdba1ad5460008a15a6a,Automobile,INV007873
255,Bengaluru,Nontraditional,https://www.themediaant.com/nontraditional/ac-bus-bangalore-advertising,INV003505,IT Product & Services,INV003505
255,Hyderabad,Nontraditional,https://www.themediaant.com/nontraditional/auto-hyderabad-advertising,5fda09f48223e858623aae05,Education & Skill,INV005838
255,All India,Magazine,https://www.themediaant.com/magazine/tyre-trends-magazine-advertising,62394f473db7ae000940774b,Engineering,"INV008738, INV008977, INV009156, INV009721, INV010106, INV010284, INV008481"
255,Bengaluru,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-bangalore-advertising,6267dcee9cd0cb0009c62433,Real Estate,INV008582
255,All India,Television,https://www.themediaant.com/television/aaj-tak-tv-advertising,63cf7bef592fd10008944a97,Shopping & Retail,INV011102
255,Chandigarh,Newspaper,https://www.themediaant.com/newspaper/hindustan-times-chandigarh-english-advertising,INV011778,Healthcare,INV011778
254.53,Bengaluru,Digital,https://www.themediaant.com/digital/ipl-2022-on-hotstar-app-advertising,INV008207,IT Product & Services,INV008207
254.53,Delhi,Digital,https://www.themediaant.com/digital/ipl-2022-on-hotstar-app-advertising,INV008207,IT Product & Services,INV008207
254.53,Mumbai,Digital,https://www.themediaant.com/digital/ipl-2022-on-hotstar-app-advertising,INV008207,IT Product & Services,INV008207
254.53,Hyderabad,Digital,https://www.themediaant.com/digital/ipl-2022-on-hotstar-app-advertising,INV008207,IT Product & Services,INV008207
254.53,Pune,Digital,https://www.themediaant.com/digital/ipl-2022-on-hotstar-app-advertising,INV008207,IT Product & Services,INV008207
254.53,Chennai,Digital,https://www.themediaant.com/digital/ipl-2022-on-hotstar-app-advertising,INV008207,IT Product & Services,INV008207
254.4,Kochi,Radio,https://www.themediaant.com/radio/club-fm-kochi-advertising,625802ee4dea080009c60ddd,Healthcare,"INV008501, INV008695"
253.4,Tirunelveli,Radio,https://www.themediaant.com/radio/hello-fm-tirunelveli-advertising,INV003398,Healthcare,INV003398
253.2,Delhi,Radio,https://www.themediaant.com/radio/radio-mirchi-delhi-advertising,622f22e58adf430009142b3f,Fitness & Health,INV008301
252.5,Bengaluru,Radio,https://www.themediaant.com/radio/red-fm-bengaluru-advertising,62c80da6656ab30009bce0b1,Real Estate,"INV009176, INV009437"
252,Bengaluru,Radio,https://www.themediaant.com/radio/radio-indigo-bengaluru-advertising,INV001595,Services,INV001595
252,Mumbai,Radio,https://www.themediaant.com/radio/red-fm-mumbai-advertising,612c851858aba10008b98701,Real Estate,INV007020
252,Mumbai,Digital,https://www.themediaant.com/digital/lokmat-website-advertising,61de8be058733f0009d0b5aa,Entertainment,"INV007843, INV007844"
251.875,Bengaluru,Radio,https://www.themediaant.com/radio/radio-mirchi-bengaluru-advertising,INV003169,Engineering,INV003169
251.6,Bengaluru,Digital,https://www.themediaant.com/digital/hotstar-advertising,6364af651003af0008fd9496,Fashion & Lifestyle,"INV010413, INV010523"
251,All India,Magazine,https://www.themediaant.com/magazine/spice-route-spice-jet-inflight-magazine-advertising,INV004094,Home Decor & Construction,INV004094
250.8,Gurugram,Newspaper,https://www.themediaant.com/newspaper/times-of-india-gurgaon-english-advertising,63457c193e3d7d0009621c89,Fitness & Health,INV009927
